"","coordinatorCountry","countryName","coordinator","totalCost","latitude","longitude"
"3660","DE","Germany","LUDWIG-MAXIMILIANS-UNIVERSITAET MUENCHEN","3825128.16",51.5,10.5
"3661","DE","Germany","STIFTUNG DEUTSCHES ELEKTRONEN-SYNCHROTRON DESY","1214250",51.5,10.5
"3662","DE","Germany","HELMHOLTZ ZENTRUM MUENCHEN DEUTSCHES FORSCHUNGSZENTRUM FUER GESUNDHEIT UND UMWELT GMBH","159460.8",51.5,10.5
"3663","DE","Germany","DEUTSCHES ZENTRUM FUER LUFT - UND RAUMFAHRT EV","599625",51.5,10.5
"3664","DE","Germany","UNIVERSITAET PADERBORN","1915000",51.5,10.5
"3665","DE","Germany","SOEX TEXTIL-VERMARKTUNGSGESELLSCHAFT MBH","1.143235625E7",51.5,10.5
"3666","DE","Germany","KLINIKUM DER UNIVERSITAET ZU KOELN","1199987.5",51.5,10.5
"3667","DE","Germany","STEINBEIS 2I GMBH","499781.25",51.5,10.5
"3668","DE","Germany","HELMHOLTZ ZENTRUM MUENCHEN DEUTSCHES FORSCHUNGSZENTRUM FUER GESUNDHEIT UND UMWELT GMBH","2402280",51.5,10.5
"3669","DE","Germany","TECHNISCHE UNIVERSITAT DARMSTADT","1405572.5",51.5,10.5
"3670","DE","Germany","MEDDROP GMBH","71429",51.5,10.5
"3671","DE","Germany","INVESTITIONS-UND FORDERBANK NIEDERSACHSEN (NBANK)","187811.25",51.5,10.5
"3672","DE","Germany","TECHNISCHE UNIVERSITAT DARMSTADT","2548298",51.5,10.5
"3673","DE","Germany","HELMHOLTZ-ZENTRUM DRESDEN-ROSSENDORF EV","346500",51.5,10.5
"3674","DE","Germany","RHEINISCHE FRIEDRICH-WILHELMS-UNIVERSITAT BONN","616003",51.5,10.5
"3675","DE","Germany","CHARITE - UNIVERSITAETSMEDIZIN BERLIN","1496132.5",51.5,10.5
"3676","DE","Germany","HORIBA EUROPE GMBH","3752475",51.5,10.5
"3677","DE","Germany","RHEINISCH-WESTFAELISCHE TECHNISCHE HOCHSCHULE AACHEN","2491250",51.5,10.5
"3678","DE","Germany","UNIVERSITAETSKLINIKUM HAMBURG-EPPENDORF","159460.8",51.5,10.5
"3679","DE","Germany","FREIE UNIVERSITAET BERLIN","171460.8",51.5,10.5
"3680","DE","Germany","UNIVERSITAET BAYREUTH","149212.5",51.5,10.5
"3681","DE","Germany","EUROPEAN MOLECULAR BIOLOGY LABORATORY","1780585",51.5,10.5
"3682","DE","Germany","GEORG-AUGUST-UNIVERSITAT GOTTINGENSTIFTUNG OFFENTLICHEN RECHTS","1951250",51.5,10.5
"3683","DE","Germany","JENLAB GMBH","2477500",51.5,10.5
"3684","DE","Germany","EASYCAP GMBH","122650",51.5,10.5
"3685","DE","Germany","UNIVERSITAET OSNABRUECK","1918000",51.5,10.5
"3686","DE","Germany","FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.","3937270",51.5,10.5
"3687","DE","Germany","JACOBS UNIVERSITY BREMEN GGMBH","159795.6",51.5,10.5
"3688","DE","Germany","BUNDESAMT FUER STRAHLENSCHUTZ","3.19192477E7",51.5,10.5
"3689","DE","Germany","IHP GMBH - INNOVATIONS FOR HIGH PERFORMANCE MICROELECTRONICS/LEIBNIZ-INSTITUT FUER INNOVATIVE MIKROELEKTRONIK","7233887.5",51.5,10.5
"3690","DE","Germany","TECHNISCHE UNIVERSITAET MUENCHEN","1465603.75",51.5,10.5
"3691","DE","Germany","TECHNISCHE UNIVERSITAET DRESDEN","1953250",51.5,10.5
"3692","DE","Germany","Bundesverband Materialwirtschaft, Einkauf und Logistik e.V.","1999491.25",51.5,10.5
"3693","DE","Germany","RUHR-UNIVERSITAET BOCHUM","1500000",51.5,10.5
"3694","DE","Germany","FRIEDRICH-ALEXANDER-UNIVERSITAET ERLANGEN NUERNBERG","1996570",51.5,10.5
"3695","DE","Germany","JOHANN WOLFGANG GOETHE-UNIVERSITATFRANKFURT AM MAIN","159795.6",51.5,10.5
"3696","DE","Germany","EUROPEAN MOLECULAR BIOLOGY LABORATORY","171460.8",51.5,10.5
"3697","DE","Germany","FITBASE INSTITUT FUR ONLINE PRAVENTION GMBH","102500",51.5,10.5
"3698","DE","Germany","FORSCHUNGSZENTRUM JULICH GMBH","4000000",51.5,10.5
"3699","DE","Germany","RHEINISCHE FRIEDRICH-WILHELMS-UNIVERSITAT BONN","1536130",51.5,10.5
"3700","DE","Germany","ZELLMECHANIK DRESDEN GMBH","150000",51.5,10.5
"3701","DE","Germany","FORTISS GMBH","3885484",51.5,10.5
"3702","DE","Germany","LEIBNIZ-INSTITUT FUER FESTKOERPER- UND WERKSTOFFFORSCHUNG DRESDEN E.V.","159460.8",51.5,10.5
"3703","DE","Germany","HELMHOLTZ ZENTRUM FUR OZEANFORSCHUNG KIEL","264110.4",51.5,10.5
"3704","DE","Germany","LUDWIG-MAXIMILIANS-UNIVERSITAET MUENCHEN","1525925",51.5,10.5
"3705","DE","Germany","OTTO-VON-GUERICKE-UNIVERSITAET MAGDEBURG","1499525",51.5,10.5
"3706","DE","Germany","LUDWIG-MAXIMILIANS-UNIVERSITAET MUENCHEN","1219462",51.5,10.5
"3707","DE","Germany","DEUTSCHE GESELLSCHAFT FUR INTERNATIONALE ZUSAMMENARBEIT (GIZ) GMBH","1998917.5",51.5,10.5
"3708","DE","Germany","KUKA Laboratories GmbH","5401911",51.5,10.5
"3709","DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","2500000",51.5,10.5
"3710","DE","Germany","UNIVERSITAET ZU KOELN","1499891",51.5,10.5
"3711","DE","Germany","TECHNISCHE UNIVERSITAET DRESDEN","3997843.75",51.5,10.5
"3712","DE","Germany","INFINEON TECHNOLOGIES AG","8002536.25",51.5,10.5
"3713","DE","Germany","DEUTSCHES ZENTRUM FUER LUFT - UND RAUMFAHRT EV","1264973.75",51.5,10.5
"3714","DE","Germany","TUEV RHEINLAND CONSULTING GMBH","998000",51.5,10.5
"3715","DE","Germany","EPIGENOMICS AG","2772527.5",51.5,10.5
"3716","DE","Germany","ADELPHI RESEARCH GEMEINNUTZIGE GMBH","1099590",51.5,10.5
"3717","DE","Germany","ASTROFACTUM GMBH","71429",51.5,10.5
"3718","DE","Germany","EBERHARD KARLS UNIVERSITAET TUEBINGEN","1.536162125E7",51.5,10.5
"3719","DE","Germany","UNIVERSITAET LEIPZIG","171460.8",51.5,10.5
"3720","DE","Germany","FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.","171460.8",51.5,10.5
"3721","DE","Germany","CHERENKOV TELESCOPE ARRAY OBSERVATORY GEMEINNUTZIGE GMBH","4857812.5",51.5,10.5
"3722","DE","Germany","TELOCATE GMBH","71429",51.5,10.5
"3723","DE","Germany","TECHNISCHE UNIVERSITAET MUENCHEN","159460.8",51.5,10.5
"3724","DE","Germany","BVB INNOVATE GMBH","2847523.75",51.5,10.5
"3725","DE","Germany","ALFRED-WEGENER-INSTITUT HELMHOLTZ-ZENTRUM FUR POLAR- UND MEERESFORSCHUNG","171460.8",51.5,10.5
"3726","DE","Germany","FORSCHUNGSZENTRUM JULICH GMBH","1850000",51.5,10.5
"3727","DE","Germany","HOCHSCHULE NIEDERRHEIN","939717",51.5,10.5
"3728","DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","1931303",51.5,10.5
"3729","DE","Germany","HUMBOLDT-UNIVERSITAET ZU BERLIN","1154438.75",51.5,10.5
"3730","DE","Germany","RUHR-UNIVERSITAET BOCHUM","2498286",51.5,10.5
"3731","DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","239860.8",51.5,10.5
"3732","DE","Germany","TECHNISCHE UNIVERSITAET MUENCHEN","587525",51.5,10.5
"3733","DE","Germany","RUPRECHT-KARLS-UNIVERSITAET HEIDELBERG","2338918",51.5,10.5
"3734","DE","Germany","UNIVERSITAETSMEDIZIN GOETTINGEN - GEORG-AUGUST-UNIVERSITAET GOETTINGEN - STIFTUNG OEFFENTLICHEN RECHTS","171460.8",51.5,10.5
"3735","DE","Germany","UNIVERSITAET MANNHEIM","1212934",51.5,10.5
"3736","DE","Germany","FRIEDRICH-ALEXANDER-UNIVERSITAET ERLANGEN NUERNBERG","1461500",51.5,10.5
"3737","DE","Germany","KEIM KUNSTSTOFFTECHNIK GMBH","71429",51.5,10.5
"3738","DE","Germany","SOFTWARE AG","4256502.5",51.5,10.5
"3739","DE","Germany","GOTTFRIED WILHELM LEIBNIZ UNIVERSITAET HANNOVER","1499769",51.5,10.5
"3740","DE","Germany","DVGW DEUTSCHER VEREIN DES GAS- UND WASSERFACHES - TECHNISCH-WISSENSCHAFTLICHER VEREIN EV","2.797336975E7",51.5,10.5
"3741","DE","Germany","GEISTESWISSENSCHAFTLICHE ZENTREN BERLIN EV","159460.8",51.5,10.5
"3742","DE","Germany","FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.","2129005",51.5,10.5
"3743","DE","Germany","HORST HAHL KUNSTSTOFFSPRITZGUSS WERKZEUGBAU GMBH","2463210.75",51.5,10.5
"3744","DE","Germany","TECHNISCHE UNIVERSITAET DRESDEN","171460.8",51.5,10.5
"3745","DE","Germany","MAX-DELBRUCK-CENTRUM FUR MOLEKULAREMEDIZIN","171460.8",51.5,10.5
"3746","DE","Germany","UNIVERSITAET POTSDAM","159460.8",51.5,10.5
"3747","DE","Germany","TECHNISCHE UNIVERSITAT DORTMUND","1979679",51.5,10.5
"3748","DE","Germany","FREIE UNIVERSITAET BERLIN","243352.8",51.5,10.5
"3749","DE","Germany","INSTITUT WOHNEN UND UMWELT GMBH","1996766.25",51.5,10.5
"3750","DE","Germany","KLINIKUM RECHTS DER ISAR DER TECHNISCHEN UNIVERSITAT MUNCHEN","159460.8",51.5,10.5
"3751","DE","Germany","UNIVERSITAET REGENSBURG","159460.8",51.5,10.5
"3752","DE","Germany","VOLKSWAGEN AG","7604893.75",51.5,10.5
"3753","DE","Germany","TECHNISCHE UNIVERSITAET MUENCHEN","1743850",51.5,10.5
"3754","DE","Germany","SIEMENS AKTIENGESELLSCHAFT","4995915",51.5,10.5
"3755","DE","Germany","RUPRECHT-KARLS-UNIVERSITAET HEIDELBERG","1998281",51.5,10.5
"3756","DE","Germany","TECHNISCHE UNIVERSITAET KAISERSLAUTERN","2443437.52",51.5,10.5
"3757","DE","Germany","BAUHAUS-UNIVERSITAET WEIMAR","1930500",51.5,10.5
"3758","DE","Germany","FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.","760806.25",51.5,10.5
"3759","DE","Germany","THE EXTREMELY USEFUL COMPANY GMBH","313176.33",51.5,10.5
"3760","DE","Germany","HUMBOLDT-UNIVERSITAET ZU BERLIN","2470400",51.5,10.5
"3761","DE","Germany","UNIVERSITAET BIELEFELD","3728513.16",51.5,10.5
"3762","DE","Germany","EBERHARD KARLS UNIVERSITAET TUEBINGEN","1808200",51.5,10.5
"3763","DE","Germany","UNIVERSITAETSKLINIKUM WUERZBURG - KLINIKUM DER BAYERISCHEN JULIUS-MAXIMILIANS-UNIVERSITAT","5564395",51.5,10.5
"3764","DE","Germany","ALBERT-LUDWIGS-UNIVERSITAET FREIBURG","1895245",51.5,10.5
"3765","DE","Germany","TECHNISCHE UNIVERSITAT HAMBURG","4354905.75",51.5,10.5
"3766","DE","Germany","INNSYSTEC SAG UG (HAFTUNGSBESCHRÄNKT)","71429",51.5,10.5
"3767","DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","159460.8",51.5,10.5
"3768","DE","Germany","KIEL REGION GMBH","163450",51.5,10.5
"3769","DE","Germany","KLINIKUM RECHTS DER ISAR DER TECHNISCHEN UNIVERSITAT MUNCHEN","1499565.64",51.5,10.5
"3770","DE","Germany","RUHR-UNIVERSITAET BOCHUM","1999623",51.5,10.5
"3771","DE","Germany","IMG INNOVATIONS MANAGEMENT GMBH","125885.76",51.5,10.5
"3772","DE","Germany","UNIVERSITAETSKLINIKUM FREIBURG","2000000",51.5,10.5
"3773","DE","Germany","GENERAL ELECTRIC DEUTSCHLAND HOLDING GMBH","8150416.25",51.5,10.5
"3774","DE","Germany","RHEINISCH-WESTFAELISCHE TECHNISCHE HOCHSCHULE AACHEN","2000000",51.5,10.5
"3775","DE","Germany","FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.","159460.8",51.5,10.5
"3776","DE","Germany","DEUTSCHES FORSCHUNGSZENTRUM FUR KUNSTLICHE INTELLIGENZ GMBH","3997428",51.5,10.5
"3777","DE","Germany","IBK-INNOVATION GMBH & CO. KG","1275000",51.5,10.5
"3778","DE","Germany","DEUTSCHES ZENTRUM FUER LUFT - UND RAUMFAHRT EV","5527581.25",51.5,10.5
"3779","DE","Germany","TECHNISCHE UNIVERSITAET DRESDEN","149250",51.5,10.5
"3780","DE","Germany","LUDWIG-MAXIMILIANS-UNIVERSITAET MUENCHEN","159460.8",51.5,10.5
"3781","DE","Germany","EUROPEAN MOLECULAR BIOLOGY LABORATORY","171460.8",51.5,10.5
"3782","DE","Germany","FREIE UNIVERSITAET BERLIN","159460.8",51.5,10.5
"3783","DE","Germany","HEINRICH-HEINE-UNIVERSITAET DUESSELDORF","159460.8",51.5,10.5
"3784","DE","Germany","FRIEDRICH-ALEXANDER-UNIVERSITAET ERLANGEN NUERNBERG","159460.8",51.5,10.5
"3785","DE","Germany","RUPPRECHT CONSULT-FORSCHUNG & BERATUNG GMBH","4081481.25",51.5,10.5
"3786","DE","Germany","M.D.S. MEYER GMBH","71429",51.5,10.5
"3787","DE","Germany","TECHNISCHE UNIVERSITAET DRESDEN","1499688",51.5,10.5
"3788","DE","Germany","RHEINISCH-WESTFAELISCHE TECHNISCHE HOCHSCHULE AACHEN","2500000",51.5,10.5
"3789","DE","Germany","AUDEERING GMBH","149937.5",51.5,10.5
"3790","DE","Germany","VOLKSWAGEN AG","5998251.5",51.5,10.5
"3791","DE","Germany","UNIVERSITAETSKLINIKUM HAMBURG-EPPENDORF","3778125",51.5,10.5
"3792","DE","Germany","FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.","3796578.23",51.5,10.5
"3793","DE","Germany","CLIMATE ALLIANCE - KLIMA-BUENDNIS - ALIANZA DEL CLIMA e.V.","1512938.75",51.5,10.5
"3794","DE","Germany","TECHNISCHE UNIVERSITAET MUENCHEN","214828.2",51.5,10.5
"3795","DE","Germany","OTTO-VON-GUERICKE-UNIVERSITAET MAGDEBURG","1998500",51.5,10.5
"3796","DE","Germany","GRIDX GMBH","71429",51.5,10.5
"3797","DE","Germany","FORSCHUNGSINSTITUT FUER WAERMESCHUTZ EINGETRAGENER VEREIN MUENCHEN","5864310",51.5,10.5
"3798","DE","Germany","KARLSRUHER INSTITUT FUER TECHNOLOGIE","4114753.75",51.5,10.5
"3799","DE","Germany","TECHNISCHE UNIVERSITAET CHEMNITZ","3189816",51.5,10.5
"3800","DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","2500000",51.5,10.5
"3801","DE","Germany","RHEINISCH-WESTFAELISCHE TECHNISCHE HOCHSCHULE AACHEN","1500000",51.5,10.5
"3802","DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","1992500",51.5,10.5
"3803","DE","Germany","INNOSPECTION GERMANY GMBH","2764706.25",51.5,10.5
"3804","DE","Germany","CARL VON OSSIETZKY UNIVERSITAET OLDENBURG","159460.8",51.5,10.5
"3805","DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","2048183",51.5,10.5
"3806","DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","1834975",51.5,10.5
"3807","DE","Germany","UNIVERSITAET ULM","5073550.25",51.5,10.5
"3808","DE","Germany","HEINRICH-HEINE-UNIVERSITAET DUESSELDORF","1494058.75",51.5,10.5
"3809","DE","Germany","DEUTSCHES KREBSFORSCHUNGSZENTRUM HEIDELBERG","239860.8",51.5,10.5
"3810","DE","Germany","FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.","1561651.25",51.5,10.5
"3811","DE","Germany","RUPRECHT-KARLS-UNIVERSITAET HEIDELBERG","1659451",51.5,10.5
"3812","DE","Germany","UNIVERSITAET DUISBURG-ESSEN","2791561.25",51.5,10.5
"3813","DE","Germany","DEUTSCHES ZENTRUM FUER LUFT - UND RAUMFAHRT EV","582780",51.5,10.5
"3814","DE","Germany","LUDWIG-MAXIMILIANS-UNIVERSITAET MUENCHEN","1228625",51.5,10.5
"3815","DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","159460.8",51.5,10.5
"3816","DE","Germany","JUSTUS-LIEBIG-UNIVERSITAET GIESSEN","159460.8",51.5,10.5
"3817","DE","Germany","WESTFAELISCHE WILHELMS-UNIVERSITAET MUENSTER","1997762.5",51.5,10.5
"3818","DE","Germany","GEORG-AUGUST-UNIVERSITAT GOTTINGENSTIFTUNG OFFENTLICHEN RECHTS","1997500",51.5,10.5
"3819","DE","Germany","BAUHAUS LUFTFAHRT EV","3680520.78",51.5,10.5
"3820","DE","Germany","DEUTSCHES ZENTRUM FUER LUFT - UND RAUMFAHRT EV","1999088.75",51.5,10.5
"3821","DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","1998750",51.5,10.5
"3822","DE","Germany","STIFTUNG DEUTSCHES ELEKTRONEN-SYNCHROTRON DESY","1317500",51.5,10.5
"3823","DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","159460.8",51.5,10.5
"3824","DE","Germany","DAIMLER AG","3007613.75",51.5,10.5
"3825","DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","171460.8",51.5,10.5
"3826","DE","Germany","Bernhard Nocht Institute for Tropical Medicine","171460.8",51.5,10.5
"3827","DE","Germany","FREIE UNIVERSITAET BERLIN","159460.8",51.5,10.5
"3828","DE","Germany","FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.","410093.75",51.5,10.5
"3829","DE","Germany","DIALOGIK GEMEINNUETZIGE GESELLSCHAFT FUER KOMMUNIKATIONS- UND KOOPERATIONSFORSCHUNG mbH","1414812.5",51.5,10.5
"3830","DE","Germany","FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.","4426316.25",51.5,10.5
"3831","DE","Germany","GEORG-AUGUST-UNIVERSITAT GOTTINGENSTIFTUNG OFFENTLICHEN RECHTS","171460.8",51.5,10.5
"3832","DE","Germany","HELMHOLTZ-ZENTRUM DRESDEN-ROSSENDORF EV","150000",51.5,10.5
"3833","DE","Germany","FORSCHUNGSZENTRUM JULICH GMBH","1482220",51.5,10.5
"3834","DE","Germany","RHEINISCH-WESTFAELISCHE TECHNISCHE HOCHSCHULE AACHEN","159460.8",51.5,10.5
"3835","DE","Germany","FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.","159460.8",51.5,10.5
"3836","DE","Germany","SIEMENS AKTIENGESELLSCHAFT","9162025",51.5,10.5
"3837","DE","Germany","INFINEON TECHNOLOGIES DRESDEN GMBH","65269715",51.5,10.5
"3838","DE","Germany","UNIVERSITAET STUTTGART","159460.8",51.5,10.5
"3839","DE","Germany","FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.","790000.01",51.5,10.5
"3840","DE","Germany","MAX-DELBRUCK-CENTRUM FUR MOLEKULAREMEDIZIN","1500000",51.5,10.5
"3841","DE","Germany","ZOLITRON TECHNOLOGY GMBH","141945",51.5,10.5
"3842","DE","Germany","TECHNISCHE UNIVERSITAET DRESDEN","3534198.75",51.5,10.5
"3843","DE","Germany","WESTFAELISCHE WILHELMS-UNIVERSITAET MUENSTER","1111500",51.5,10.5
"3844","DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","1968125",51.5,10.5
"3845","DE","Germany","TECHNISCHE UNIVERSITAET DRESDEN","3422128.75",51.5,10.5
"3846","DE","Germany","DEUTSCHES KREBSFORSCHUNGSZENTRUM HEIDELBERG","2488251",51.5,10.5
"3847","DE","Germany","UNIVERSITAETSKLINIKUM HAMBURG-EPPENDORF","171460.8",51.5,10.5
"3848","DE","Germany","WISSENSCHAFTSZENTRUM BERLIN FUR SOZIALFORSCHUNG GGMBH","171460.8",51.5,10.5
"3849","DE","Germany","RUPRECHT-KARLS-UNIVERSITAET HEIDELBERG","1499629",51.5,10.5
"3850","DE","Germany","SELFDIAGNOSTICS DEUTSCHLAND GMBH","4526324",51.5,10.5
"3851","DE","Germany","HELMHOLTZ ZENTRUM MUENCHEN DEUTSCHES FORSCHUNGSZENTRUM FUER GESUNDHEIT UND UMWELT GMBH","1498175",51.5,10.5
"3852","DE","Germany","Center for Financial Studies at the University of Frankfurt","171460.8",51.5,10.5
"3853","DE","Germany","JOHANNES GUTENBERG-UNIVERSITAT MAINZ","1994250",51.5,10.5
"3854","DE","Germany","JENA-OPTRONIK GMBH","4979189.36",51.5,10.5
"3855","DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","1999998",51.5,10.5
"3856","DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","159460.8",51.5,10.5
"3857","DE","Germany","HELMHOLTZ-ZENTRUM FUER INFEKTIONSFORSCHUNG GMBH","159460.8",51.5,10.5
"3858","DE","Germany","EURESCOM-EUROPEAN INSTITUTE FOR RESEARCH AND STRATEGIC STUDIES IN TELECOMMUNICATIONS GMBH","4720331.25",51.5,10.5
"3859","DE","Germany","UNIVERSITAETSMEDIZIN DER JOHANNES GUTENBERG-UNIVERSITAET MAINZ","6069015",51.5,10.5
"3860","DE","Germany","KARLSRUHER INSTITUT FUER TECHNOLOGIE","1985047.91",51.5,10.5
"3861","DE","Germany","TECHNISCHE UNIVERSITAET DRESDEN","6154682.5",51.5,10.5
"3862","DE","Germany","TECHNISCHE UNIVERSITAET MUENCHEN","2354000",51.5,10.5
"3863","DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","2495593.75",51.5,10.5
"3864","DE","Germany","METALLGIESSEREI BREUCKMANN GMBH & CO KG","3160170",51.5,10.5
"3865","DE","Germany","RUPRECHT-KARLS-UNIVERSITAET HEIDELBERG","159460.8",51.5,10.5
"3866","DE","Germany","FREIE UNIVERSITAET BERLIN","159460.8",51.5,10.5
"3867","DE","Germany","FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.","4881168.75",51.5,10.5
"3868","DE","Germany","RHEINISCH-WESTFAELISCHE TECHNISCHE HOCHSCHULE AACHEN","4768875",51.5,10.5
"3869","DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","2482600",51.5,10.5
"3870","DE","Germany","RHEINISCH-WESTFAELISCHE TECHNISCHE HOCHSCHULE AACHEN","5466478.75",51.5,10.5
"3871","DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","159460.8",51.5,10.5
"3872","DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","159460.8",51.5,10.5
"3873","DE","Germany","TECHNISCHE UNIVERSITAT DARMSTADT","2338562.16",51.5,10.5
"3874","DE","Germany","RUPRECHT-KARLS-UNIVERSITAET HEIDELBERG","2000500",51.5,10.5
"3875","DE","Germany","LUDWIG-MAXIMILIANS-UNIVERSITAET MUENCHEN","159460.8",51.5,10.5
"3876","DE","Germany","HUMBOLDT-UNIVERSITAET ZU BERLIN","159460.8",51.5,10.5
"3877","DE","Germany","EUROPEAN MOLECULAR BIOLOGY LABORATORY","159460.8",51.5,10.5
"3878","DE","Germany","DEUTSCHE AKADEMIE DER TECHNIKWISSENSCHAFTEN","6000000",51.5,10.5
"3879","DE","Germany","EVOPARK GMBH","71429",51.5,10.5
"3880","DE","Germany","MAX-DELBRUCK-CENTRUM FUR MOLEKULAREMEDIZIN","2319514",51.5,10.5
"3881","DE","Germany","ESDA TECHNOLOGIE GMBH","71429",51.5,10.5
"3882","DE","Germany","IHP GMBH - INNOVATIONS FOR HIGH PERFORMANCE MICROELECTRONICS/LEIBNIZ-INSTITUT FUER INNOVATIVE MIKROELEKTRONIK","7997250",51.5,10.5
"3883","DE","Germany","FREIE UNIVERSITAET BERLIN","159795.6",51.5,10.5
"3884","DE","Germany","RHEINISCH-WESTFAELISCHE TECHNISCHE HOCHSCHULE AACHEN","1499468",51.5,10.5
"3885","DE","Germany","ALBERT-LUDWIGS-UNIVERSITAET FREIBURG","1982938",51.5,10.5
"3886","DE","Germany","PREDICT.IO GMBH","1984711",51.5,10.5
"3887","DE","Germany","TECHNISCHE UNIVERSITAET MUENCHEN","1936250",51.5,10.5
"3888","DE","Germany","FORSCHUNGSZENTRUM JULICH GMBH","1498125",51.5,10.5
"3889","DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","159460.8",51.5,10.5
"3890","DE","Germany","UNIVERSITAETSKLINIKUM HEIDELBERG","159460.8",51.5,10.5
"3891","DE","Germany","UNIVERSITAETSMEDIZIN GOETTINGEN - GEORG-AUGUST-UNIVERSITAET GOETTINGEN - STIFTUNG OEFFENTLICHEN RECHTS","1991445",51.5,10.5
"3892","DE","Germany","FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.","4298201.25",51.5,10.5
"3893","DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","2500000",51.5,10.5
"3894","DE","Germany","UNIVERSITAET DUISBURG-ESSEN","2868093.58",51.5,10.5
"3895","DE","Germany","UNIVERSITAET HAMBURG","1800000",51.5,10.5
"3896","DE","Germany","IEG - TECHNOLOGIE GMBH","71429",51.5,10.5
"3897","DE","Germany","TECHNISCHE UNIVERSITAET ILMENAU","616500",51.5,10.5
"3898","DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","1497374.99",51.5,10.5
"3899","DE","Germany","TECHNISCHE UNIVERSITAET DRESDEN","3834340",51.5,10.5
"3900","DE","Germany","JOHANN WOLFGANG GOETHE-UNIVERSITATFRANKFURT AM MAIN","159460.8",51.5,10.5
"3901","DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","159460.8",51.5,10.5
"3902","DE","Germany","UNIVERSITAET ZU KOELN","1965250",51.5,10.5
"3903","DE","Germany","STEINBEIS INNOVATION GGMBH","144375",51.5,10.5
"3904","DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV","2484375",51.5,10.5
